ref,book_osis,chapter,verse_start,verse_end,kjv_text,cuvs_text,mention_groups_count,source_count,sources,evidence
Matt 11:23,Matt,11,23,23,"And thou, Capernaum, which art exalted unto heaven, shalt be brought down to hell: for if the mighty works, which have been done in thee, had been done in Sodom, it would have remained until this day.",迦百農啊，你已經升到天上〔或作：你將要升到天上嗎〕，將來必墜落陰間；因為在你那裏所行的異能，若行在所多瑪，他還可以存到今日。,1,2,https://www.biblicaltheology.org/ent.pdf | https://www.biblicaltheology.org/hades.pdf,"- ent (para_id=198, p_index=42): inferred from 1 Corinthians 11:30; 1 Thessalonians 4:13, nevertheless Paul shrinks from it as from a relatively undesirable state, since it involves “nakedness” for the soul, which condition, however, does not exclude a relatively high degree of blessedness in fellowship with Christ (2 Corinthians 5: 2-4, 6, 8; Philippians 1:23). In the same manner a difference in the degree or mode of punishment between the intermediate state and the age to come is plainly taught. For on the one hand the eternal punishment is related to persons in the body (Matthew 10:28), and on the other hand it is assigned to a distinct place, Gehenna, which is never named in connection with the torment of the intermediate state. This term occurs in Matthew 5:22, 29, 30; 10:28; Luke 12:5; 18:9; 23:33; Mark 9:43, 15, 47 …
- hades (para_id=200, p_index=1): “Hades” The International Standard Bible Encyclopedia, Vol. II:1314-1315. [1915] ha’-dez (Haides, haides, “not to be seen”): Hades, Greek originally Haidou, in genitive, “the house of Hades,” then, as nominative, designation of the abode of the dead itself. The word occurs in the New Testament in Matthew 11:23 (parallel Luke 10:15); Matthew 16:18; Luke 16:23; Acts 2:27, 31; Revelation 1:18, 6:8, 20:13f. It is also found in Textus Receptus of the New Testament 1 Corinthians 15:55, but here the correct reading (Tischendorf, Westcott and Hort, The New Testament in Greek, the Revised Version [British and American]) is probably Thanate, “O Death,” instead of Haide, “O Hades.” The King James Version renders “Hades” by “hell” in all instances except 1 Corinthians 15:55, where it puts “grave” (mar …
- hades (para_id=202, p_index=3): 6. Matthew 11:23: The two other passages where Hades occurs in the teaching of our Lord (Matthew 11:23 parallel Luke 10:15; and Matthew 16:18) make a metaphorical use of the conception, which, however, is based on the local sense. In the former utterance it is predicted of Capernaum that it shall in punishment for its unbelief “go down unto Hades.” As in the Old Testament Sheol is a figure for the greatest depths known (Deuteronomy 32:22; Isaiah 7:11, 57:9; Job 11:8, 26:6), this seems to be a figure for the extreme of humiliation to which that city was to be reduced in the course of history. It is true, 11: 24, with its mention of the day of judgment, might seem to favor an eschatological reference to the ultimate doom of the unbelieving inhabitants, but the usual restriction of Hades to t …
- hades (para_id=202, p_index=3): 6. Matthew 11:23: The two other passages where Hades occurs in the teaching of our Lord (Matthew 11:23 parallel Luke 10:15; and Matthew 16:18) make a metaphorical use of the conception, which, however, is based on the local sense. In the former utterance it is predicted of Capernaum that it shall in punishment for its unbelief “go down unto Hades.” As in the Old Testament Sheol is a figure for the greatest depths known (Deuteronomy 32:22; Isaiah 7:11, 57:9; Job 11:8, 26:6), this seems to be a figure for the extreme of humiliation to which that city was to be reduced in the course of history. It is true, 11: 24, with its mention of the day of judgment, might seem to favor an eschatological reference to the ultimate doom of the unbelieving inhabitants, but the usual restriction of Hades to t …"
Matt 12:28,Matt,12,28,28,"But if I cast out devils by the Spirit of God, then the kingdom of God is come unto you.",我若靠着神的靈趕鬼，這就是神的國臨到你們了。,1,3,https://www.biblicaltheology.org/eapcs.pdf | https://www.biblicaltheology.org/kg.pdf | https://www.biblicaltheology.org/omnipotence.pdf,"- eapcs (para_id=124, p_index=8): expected from the future. None the less, the fourth line of thought is as prominent as in the canonical literature. The impression that the period of Judaism was to itself an un-pneumatic period is apt to be based on the comparison of these times with the immediately following Spiritfilled days of the early Christian church, rather than on an estimate of the period considered in itself. The “wise men” speak of themselves as “divine,” “immortal,” as the prophets of their age (Sap. Sol. 7:27, 8:13, Sir. 24:33). The apocalyptic writers also feel themselves men of a higher divine rank, initiated into mysteries hidden even from the angels, capable of forecasting the future, the authors of inspired writings (En. 14:3, 37:3, 82:2, 91:1, 92:1, 4 Ezra 14:18ff., 46, Slav. En. 18:8, 24:3). We also re …
- kg (para_id=431, p_index=3): word certainly has concrete associations. Both the abstract and the concrete sense, therefore, find support in the usage of Jesus. The most important question connected with this central idea of our Lord’s preaching concerns the exact nature of the order of affairs designated by it. Did He mean by the kingdom a new state of things suddenly to be realized in external forms, more or less in harmony with the current Jewish expectations, or did He mean by it, primarily at least, a spiritual creation gradually realizing itself in invisible ways? For convenience sake these two conceptions may be distinguished as the eschatological and the spiritual-organic conception, provided it be kept in mind that these two are not logically nor historically exclusive. It is necessary, however, to make the di …
- omnipotence (para_id=441, p_index=2): impotent idols (1 Samuel 17:26, 36; 2 Kings 19:4, 16; Psalm 18:46; Jeremiah 23:36; Daniel 6:20, 26). An anthropomorphic description of the power of God is in the figures of “hand,” His “arm,” His “finger.” See “God.” 3. Other Modes of Expression: Some of the attributes of Yahweh have an intimate connection with His omnipotence. Under this head especially God’s nature as Spirit and His holiness come under consideration. The representation of God as Spirit in the Old Testament does not primarily refer to the incorporealness of the divine nature, but to its inherent energy. The physical element underlying the conception of Spirit is that of air in motion, and in this at first not the invisibility but the force forms the point of comparison. The opposite of “Spirit” in this sense is “flesh,” w …"
Matt 12:32,Matt,12,32,32,"And whosoever speaketh a word against the Son of man, it shall be forgiven him: but whosoever speaketh against the Holy Ghost, it shall not be forgiven him, neither in this world, neither in the world to come.",凡說話干犯人子的，還可得赦免；惟獨說話干犯聖靈的，今世來世總不得赦免。」,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=162, p_index=6): III. Course of Development In New Testament eschatological teaching a general development in a well-defined direction is traceable. The starting-point is the historico-dramatic conception of the two successive ages. These two ages are distinguished as houtos ho aion, ho nun aion, ho enesios aion, “this age,” “the present age” (Matthew 12:32; 13:22; Luke 16:8; Romans 12:2; 1 Corinthians 1:20; 2:6, 8; 3:18; 2 Corinthians 4:4; Galatians 1:4; Ephesians 1:21; 2:2; 6:12; 1 Timothy 6:17; 2 Timothy 4:10; Titus 2:12), and ho aion ekeinos, ho aion mellon, ho aion erchomenos, “that age,” “the future age” (Matthew 12:32; Luke 18: 30; 20:35; Ephesians 2:7; Hebrews 6:5). In Jewish literature before the New Testament, no instances of the developed antithesis between these two ages seem to be found, but f …
- ent (para_id=162, p_index=6): III. Course of Development In New Testament eschatological teaching a general development in a well-defined direction is traceable. The starting-point is the historico-dramatic conception of the two successive ages. These two ages are distinguished as houtos ho aion, ho nun aion, ho enesios aion, “this age,” “the present age” (Matthew 12:32; 13:22; Luke 16:8; Romans 12:2; 1 Corinthians 1:20; 2:6, 8; 3:18; 2 Corinthians 4:4; Galatians 1:4; Ephesians 1:21; 2:2; 6:12; 1 Timothy 6:17; 2 Timothy 4:10; Titus 2:12), and ho aion ekeinos, ho aion mellon, ho aion erchomenos, “that age,” “the future age” (Matthew 12:32; Luke 18: 30; 20:35; Ephesians 2:7; Hebrews 6:5). In Jewish literature before the New Testament, no instances of the developed antithesis between these two ages seem to be found, but f …"
Matt 12:39-40,Matt,12,39,40,"But he answered and said unto them, An evil and adulterous generation seeketh after a sign; and there shall no sign be given to it, but the sign of the prophet Jonas: For as Jonas was three days and three nights in the whale’s belly; so shall the Son of man be three days and three nights in the heart of the earth.",耶穌回答說：「一個邪惡淫亂的世代求看神蹟，除了先知約拿的神蹟以外，再沒有神蹟給他們看。 約拿三日三夜在大魚肚腹中，人子也要這樣三日三夜在地裏頭。,1,1,https://ia801301.us.archive.org/0/items/InterpretingTheBible/InterpretingTheBible--Revision2.pdf,"- InterpretingTheBible--Revision2 (para_id=253, p_index=32): b. What happened through God's providence and as part of his special revelation belongs to the whole of God's self-revelation in Christ. Therefore, we must receive the narratives (stories) of Scripture not as independent self-existing things, but always in their relation to and significance for the totality of God's self-revelation in Christ. So, for instance, the story of Melchizedek in Genesis 14 -- we see that in the light of Hebrews 7. The story of Jonah we read in the light of Matthew 12:39- 40. We consider Elijah and the widow of Zarephat in 1 Kings 17 in connection with Luke 4:24-27, and so on. These connections set the pattern for us to follow in our interpretation. Therefore, we must see the facts of these stories in the Old Testament, but also the self-revelation of God in Christ …
- InterpretingTheBible--Revision2 (para_id=356, p_index=32): b. What happened through God's providence and as part of his special revelation belongs to the whole of God's self-revelation in Christ. Therefore, we must receive the narratives (stories) of Scripture not as independent self-existing things, but always in their relation to and significance for the totality of God's self-revelation in Christ. So, for instance, the story of Melchizedek in Genesis 14 -- we see that in the light of Hebrews 7. The story of Jonah we read in the light of Matthew 12:39- 40. We consider Elijah and the widow of Zarephat in 1 Kings 17 in connection with Luke 4:24-27, and so on. These connections set the pattern for us to follow in our interpretation. Therefore, we must see the facts of these stories in the Old Testament, but also the self-revelation of God in Christ …"
Matt 13:24-30,Matt,13,24,30,"Another parable put he forth unto them, saying, The kingdom of heaven is likened unto a man which sowed good seed in his field: But while men slept, his enemy came and sowed tares among the wheat, and went his way. But when the blade was sprung up, and brought forth fruit, then appeared the tares also. So the servants of the householder came and said unto him, Sir, didst not thou sow good seed in thy field? from whence then hath it tares? He said unto them, An enemy hath done this. The servants said unto him, Wilt thou then that we go and gather them up? But he said, Nay; lest while ye gather up the tares, ye root up also the wheat with them. Let both grow together until the harvest: and in the time of harvest I will say to the reapers, Gather ye together first the tares, and bind them in bundles to burn them: but gather the wheat into my barn.",耶穌又設個比喻對他們說：「天國好像人撒好種在田裏， 及至人睡覺的時候，有仇敵來，將稗子撒在麥子裏就走了。 到長苗吐穗的時候，稗子也顯出來。 田主的僕人來告訴他說：『主啊，你不是撒好種在田裏嗎？從那裏來的稗子呢？』 主人說：『這是仇敵作的。』僕人說：『你要我們去薅出來嗎？』 主人說：『不必，恐怕薅稗子，連麥子也拔出來。 容這兩樣一齊長，等着收割。當收割的時候，我要對收割的人說，先將稗子薅出來，捆成捆，留着燒；惟有麥子要收在倉裏。』」,1,1,https://ia801301.us.archive.org/0/items/InterpretingTheBible/InterpretingTheBible--Revision2.pdf,"- InterpretingTheBible--Revision2 (para_id=310, p_index=89): c. In the explanation of the parable of the weeds sown in between the wheat (Matthew 13:24-30), the Lord himself shows that in a parable more than one feature can be a point of comparison (Matthew 13:36-40). The Lord himself mentions the following: the sower of the good seed is the Lord himself; the field is the world; the good seed are the children of God; the weeds are the children of the Evil One; the enemy who sowed the weeds is the devil; the harvest is the end; and the mowers are the angels. Nevertheless, in using the features of the parable which are to be brought from the parable to the signified matter, we must always stay within the limits of Scripture (i.e. the teaching of Scripture elsewhere on the matter). If we go outside this, we risk the real danger of presenting our own im …
- InterpretingTheBible--Revision2 (para_id=413, p_index=89): c. In the explanation of the parable of the weeds sown in between the wheat (Matthew 13:24-30), the Lord himself shows that in a parable more than one feature can be a point of comparison (Matthew 13:36-40). The Lord himself mentions the following: the sower of the good seed is the Lord himself; the field is the world; the good seed are the children of God; the weeds are the children of the Evil One; the enemy who sowed the weeds is the devil; the harvest is the end; and the mowers are the angels. Nevertheless, in using the features of the parable which are to be brought from the parable to the signified matter, we must always stay within the limits of Scripture (i.e. the teaching of Scripture elsewhere on the matter). If we go outside this, we risk the real danger of presenting our own im …"
Matt 13:36-40,Matt,13,36,40,"Then Jesus sent the multitude away, and went into the house: and his disciples came unto him, saying, Declare unto us the parable of the tares of the field. He answered and said unto them, He that soweth the good seed is the Son of man; The field is the world; the good seed are the children of the kingdom; but the tares are the children of the wicked one; The enemy that sowed them is the devil; the harvest is the end of the world; and the reapers are the angels. As therefore the tares are gathered and burned in the fire; so shall it be in the end of this world.",當下，耶穌離開眾人，進了房子。他的門徒進前來，說：「請把田間稗子的比喻講給我們聽。」 他回答說：「那撒好種的就是人子； 田地就是世界；好種就是天國之子；稗子就是那惡者之子； 撒稗子的仇敵就是魔鬼；收割的時候就是世界的末了；收割的人就是天使。 將稗子薅出來用火焚燒，世界的末了也要如此。,1,1,https://ia801301.us.archive.org/0/items/InterpretingTheBible/InterpretingTheBible--Revision2.pdf,"- InterpretingTheBible--Revision2 (para_id=310, p_index=89): c. In the explanation of the parable of the weeds sown in between the wheat (Matthew 13:24-30), the Lord himself shows that in a parable more than one feature can be a point of comparison (Matthew 13:36-40). The Lord himself mentions the following: the sower of the good seed is the Lord himself; the field is the world; the good seed are the children of God; the weeds are the children of the Evil One; the enemy who sowed the weeds is the devil; the harvest is the end; and the mowers are the angels. Nevertheless, in using the features of the parable which are to be brought from the parable to the signified matter, we must always stay within the limits of Scripture (i.e. the teaching of Scripture elsewhere on the matter). If we go outside this, we risk the real danger of presenting our own im …
- InterpretingTheBible--Revision2 (para_id=413, p_index=89): c. In the explanation of the parable of the weeds sown in between the wheat (Matthew 13:24-30), the Lord himself shows that in a parable more than one feature can be a point of comparison (Matthew 13:36-40). The Lord himself mentions the following: the sower of the good seed is the Lord himself; the field is the world; the good seed are the children of God; the weeds are the children of the Evil One; the enemy who sowed the weeds is the devil; the harvest is the end; and the mowers are the angels. Nevertheless, in using the features of the parable which are to be brought from the parable to the signified matter, we must always stay within the limits of Scripture (i.e. the teaching of Scripture elsewhere on the matter). If we go outside this, we risk the real danger of presenting our own im …"
Matt 13:39,Matt,13,39,39,The enemy that sowed them is the devil; the harvest is the end of the world; and the reapers are the angels.,撒稗子的仇敵就是魔鬼；收割的時候就是世界的末了；收割的人就是天使。,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=159, p_index=3): so, however, the New Testament draws the Messianic period into much closer connection with the strictly eschatological process than Judaism. The distinction in Judaism rested on a consciousness of difference in quality between the two stages, the content of the Messianic age being far less spiritually and transcendentally conceived than that of the final state. The New Testament, by spiritualizing the entire Messianic circle of ideas, becomes keenly alive to its affinity to the content of the highest eternal hope, and consequently tends to identify the two, to find the age to come anticipated in the present. In some cases this assumes explicit shape in the belief that great eschatological transactions have already begun to take place, and that believers have already attained to at least pa …
- ent (para_id=191, p_index=35): 10). In the Fourth Gospel, it is true, He denies that His present activity involves the task of judging (John 8:15; 12:47). That this, however, does not exclude His eschatological judgeship appears from John 5:22, 27 (notice the article in 5:22 “the whole judgment,” which proves the reference to the last day). But even for the present, though not directly, yet indirectly by His appearance and message, Christ according to John effects a judgment among men (8:16; 9:39), which culminates in His passion and death, the judgment of the world and the Prince of the world (12:31; 14:30; 16:11). A share of the judgment is assigned to angels and to the saints (Matthew 13:39, 41, 49; 16:27; 24:31; 25:31; 1 Thessalonians 3:13; 2 Thessalonians 1:7; Jude 1:14). In regard to the angels this is purely mini …"
Matt 13:41,Matt,13,41,41,"The Son of man shall send forth his angels, and they shall gather out of his kingdom all things that offend, and them which do iniquity;",人子要差遣使者，把一切叫人跌倒的和作惡的，從他國裏挑出來，,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=177, p_index=21): the initial act of his appearance or relates more to his subsequent presence and activity in the world, which will be attended with all powers and signs and lying wonders, cannot be determined with certainty. But the element of the supernatural is certainly there, although it is evidently erroneous to conceive of “the lawless one” as an incarnation of Satan, literally speaking. The phrase “according to the working of Satan” excludes this, and “the lawless one” is a true human figure, “the man of sin” (or “the man of lawlessness,” according to another reading; compare the distinction between Satan and “the beast” in Revelation 20:10), Revelation 13:3. The “power” and “signs” and “wonders” are not merely “seeming”; the genitive pseudous is not intended to take them out of the category of the …
- ent (para_id=190, p_index=34): VIII. The Judgment The judgment takes place on a “day” (Matthew 7:22; 10:15; 24:36; Luke 10:12; 21:34; 1 Corinthians 1:8; 3:13; 2 Timothy 4:8; Revelation 6:17), but this rests on the Old Testament conception of “the day of Yahweh,” and is not to be taken literally, whence also “hour” interchanges with “day” (Mark 13: 32; Revelation 14:7). While not confined to an astronomical day the judgment is plainly represented as a definitely circumscribed transaction, not as an indefinite process. It coincides with its parousia. Of a judgment immediately after death, the New Testament nowhere speaks, not even in Hebrews 9:27, 28. Its locality is the earth, as would seem to follow from its dependence on the parousia (Matthew 13:41, 42; Mark 13:26, 27), although some infer from 1 Thessalonians 4:17 tha …"
Matt 13:43,Matt,13,43,43,"Then shall the righteous shine forth as the sun in the kingdom of their Father. Who hath ears to hear, let him hear.",那時，義人在他們父的國裏，要發出光來，像太陽一樣。有耳可聽的，就應當聽！」,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=194, p_index=38): Jesus, while making the kingdom a present reality, yet continues to speak of it in accordance with its original eschatological usage as “the kingdom” which lies in the future (Matthew 13:43; 25:34; 26:29; Mark 9:47; Luke 12:32; 13:28, 29; 21:31). With Paul the phrase bears preponderatingly an eschatological sense, although occasionally he uses it of the present state of believers (Romans 14: 17; 1 Corinthians 4:20; 6:9, 10; 15:24, 50; Galatians 5:21; Ephesians 5:5; Colossians 1:13; 4:11; 1 Thessalonians 2:12; 2 Thessalonians 1:5; 2 Timothy 4:1, 18). Elsewhere in the New Testament the eschatological use occurs in Hebrews 12:28; James 2:5; 2 Peter 1:11; Revelation 11:15. The idea is universalistic, unpolitical, which does not exclude that certain privileges are spoken of with special referen …"
Matt 14:25,Matt,14,25,25,"And in the fourth watch of the night Jesus went unto them, walking on the sea.",夜裏四更天，耶穌在海面上走，往門徒那裏去。,1,1,https://ia801301.us.archive.org/0/items/InterpretingTheBible/InterpretingTheBible--Revision2.pdf,"- InterpretingTheBible--Revision2 (para_id=295, p_index=74): b. In this way, the letter remains, so to speak, the basis on which interpreters establish any such spiritual explanation. The ""spiritualization"" is not allowed to be the development of one's own ideas which are spun out in some vague connection with the text. One cannot hang one's own ideas on the text and then present it as God's Word while, in fact, the interpretation has nothing to do with the text. For example, when Luke 6:17 says that Christ spoke while standing on level ground, one is not allowed to infer from this that doctrines should not be used in preaching. We are also not allowed to interpret the letter of Scripture in a rationalistic way and so deprive it of its literal meaning. For example, when Matthew 14:25 says that Christ was walking ""on the water,"" we must not explain t …
- InterpretingTheBible--Revision2 (para_id=398, p_index=74): b. In this way, the letter remains, so to speak, the basis on which interpreters establish any such spiritual explanation. The ""spiritualization"" is not allowed to be the development of one's own ideas which are spun out in some vague connection with the text. One cannot hang one's own ideas on the text and then present it as God's Word while, in fact, the interpretation has nothing to do with the text. For example, when Luke 6:17 says that Christ spoke while standing on level ground, one is not allowed to infer from this that doctrines should not be used in preaching. We are also not allowed to interpret the letter of Scripture in a rationalistic way and so deprive it of its literal meaning. For example, when Matthew 14:25 says that Christ was walking ""on the water,"" we must not explain t …"
Matt 15:7,Matt,15,7,7,"Ye hypocrites, well did Esaias prophesy of you, saying,",假冒為善的人哪，以賽亞指着你們說的預言是不錯的。他說：,1,1,https://ia801301.us.archive.org/0/items/InterpretingTheBible/InterpretingTheBible--Revision2.pdf,"- InterpretingTheBible--Revision2 (para_id=256, p_index=35): d. In connection with this, there is also the principle that we must see the words in Scripture addressed to specific persons as spoken also to those who come after them, including ourselves, cf. Matthew 22:31, Matthew 15:7, and 1 Corinthians 9:10. The application is not something that we add, but it flows from God's Word itself and is also addressed to us.
- InterpretingTheBible--Revision2 (para_id=359, p_index=35): d. In connection with this, there is also the principle that we must see the words in Scripture addressed to specific persons as spoken also to those who come after them, including ourselves, cf. Matthew 22:31, Matthew 15:7, and 1 Corinthians 9:10. The application is not something that we add, but it flows from God's Word itself and is also addressed to us."
Matt 16:17,Matt,16,17,17,"And Jesus answered and said unto him, Blessed art thou, Simon Bar–jona: for flesh and blood hath not revealed it unto thee, but my Father which is in heaven.",耶穌對他說：「西門巴約拿，你是有福的！因為這不是屬血肉的指示你的，乃是我在天上的父指示的。,1,1,https://www.biblicaltheology.org/kg.pdf,"- kg (para_id=430, p_index=2): Our Lord never gives the name “kingdom of God” to the Old Testament theocracy, but always denotes by it the new form which God’s reign is to assume in the near or remote future. The law and the prophets are until John, from that time the kingdom of God is preached. In Matthew 8: 12, the Jews are called “sons of the kingdom,” not as actual possessors but as heirs of the same. And in the same sense Jesus declares that the kingdom of God will be taken away from them and given to another nation (Matt. 21:43). He thus attaches Himself to the eschatological Old Testament usage. We here observe the same difference in point of view when in dogmatics we speak of the one covenant of grace in its two dispensations, whereas the Scripture is wont to speak of these as two distinct covenants, the old and …"
Matt 16:18,Matt,16,18,18,"And I say also unto thee, That thou art Peter, and upon this rock I will build my church; and the gates of hell shall not prevail against it.",我還告訴你，你是彼得，我要把我的教會建造在這磐石上；陰間的權柄〔權柄：原文作門〕，不能勝過他。,1,2,https://www.biblicaltheology.org/ent.pdf | https://www.biblicaltheology.org/hades.pdf,"- ent (para_id=198, p_index=42): inferred from 1 Corinthians 11:30; 1 Thessalonians 4:13, nevertheless Paul shrinks from it as from a relatively undesirable state, since it involves “nakedness” for the soul, which condition, however, does not exclude a relatively high degree of blessedness in fellowship with Christ (2 Corinthians 5: 2-4, 6, 8; Philippians 1:23). In the same manner a difference in the degree or mode of punishment between the intermediate state and the age to come is plainly taught. For on the one hand the eternal punishment is related to persons in the body (Matthew 10:28), and on the other hand it is assigned to a distinct place, Gehenna, which is never named in connection with the torment of the intermediate state. This term occurs in Matthew 5:22, 29, 30; 10:28; Luke 12:5; 18:9; 23:33; Mark 9:43, 15, 47 …
- hades (para_id=200, p_index=1): “Hades” The International Standard Bible Encyclopedia, Vol. II:1314-1315. [1915] ha’-dez (Haides, haides, “not to be seen”): Hades, Greek originally Haidou, in genitive, “the house of Hades,” then, as nominative, designation of the abode of the dead itself. The word occurs in the New Testament in Matthew 11:23 (parallel Luke 10:15); Matthew 16:18; Luke 16:23; Acts 2:27, 31; Revelation 1:18, 6:8, 20:13f. It is also found in Textus Receptus of the New Testament 1 Corinthians 15:55, but here the correct reading (Tischendorf, Westcott and Hort, The New Testament in Greek, the Revised Version [British and American]) is probably Thanate, “O Death,” instead of Haide, “O Hades.” The King James Version renders “Hades” by “hell” in all instances except 1 Corinthians 15:55, where it puts “grave” (mar …
- hades (para_id=202, p_index=3): 6. Matthew 11:23: The two other passages where Hades occurs in the teaching of our Lord (Matthew 11:23 parallel Luke 10:15; and Matthew 16:18) make a metaphorical use of the conception, which, however, is based on the local sense. In the former utterance it is predicted of Capernaum that it shall in punishment for its unbelief “go down unto Hades.” As in the Old Testament Sheol is a figure for the greatest depths known (Deuteronomy 32:22; Isaiah 7:11, 57:9; Job 11:8, 26:6), this seems to be a figure for the extreme of humiliation to which that city was to be reduced in the course of history. It is true, 11: 24, with its mention of the day of judgment, might seem to favor an eschatological reference to the ultimate doom of the unbelieving inhabitants, but the usual restriction of Hades to t …
- hades (para_id=202, p_index=3): 6. Matthew 11:23: The two other passages where Hades occurs in the teaching of our Lord (Matthew 11:23 parallel Luke 10:15; and Matthew 16:18) make a metaphorical use of the conception, which, however, is based on the local sense. In the former utterance it is predicted of Capernaum that it shall in punishment for its unbelief “go down unto Hades.” As in the Old Testament Sheol is a figure for the greatest depths known (Deuteronomy 32:22; Isaiah 7:11, 57:9; Job 11:8, 26:6), this seems to be a figure for the extreme of humiliation to which that city was to be reduced in the course of history. It is true, 11: 24, with its mention of the day of judgment, might seem to favor an eschatological reference to the ultimate doom of the unbelieving inhabitants, but the usual restriction of Hades to t …
- hades (para_id=202, p_index=3): 6. Matthew 11:23: The two other passages where Hades occurs in the teaching of our Lord (Matthew 11:23 parallel Luke 10:15; and Matthew 16:18) make a metaphorical use of the conception, which, however, is based on the local sense. In the former utterance it is predicted of Capernaum that it shall in punishment for its unbelief “go down unto Hades.” As in the Old Testament Sheol is a figure for the greatest depths known (Deuteronomy 32:22; Isaiah 7:11, 57:9; Job 11:8, 26:6), this seems to be a figure for the extreme of humiliation to which that city was to be reduced in the course of history. It is true, 11: 24, with its mention of the day of judgment, might seem to favor an eschatological reference to the ultimate doom of the unbelieving inhabitants, but the usual restriction of Hades to t …"
Matt 16:28,Matt,16,28,28,"Verily I say unto you, There be some standing here, which shall not taste of death, till they see the Son of man coming in his kingdom.",我實在告訴你們，站在這裏的，有人在沒嘗死味以前必看見人子降臨在他的國裏。」,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=171, p_index=15): The only serious objection that may be urged against this view arises from the close concatenation of the section relating to the national crisis with the section relating to the parousia (Matthew 24: 29: “immediately after . . . those days”; Mark 13:24: “in those days”). The question is whether this mode of speaking can be explained on the principle of the well-known foreshortening of the perspective of prophecy. It cannot be a priori denied that this peculiarity of prophetic vision may have here characterized also the outlook of Jesus into the future which, as Mark 13:32 shows, was the prophetic outlook of His human nature as distinct from the Divine omniscience. The possibility of misinterpreting this feature and confounding sequence in perspective with chronological succession is in th …"
Matt 17:11,Matt,17,11,11,"And Jesus answered and said unto them, Elias truly shall first come, and restore all things.",耶穌回答說：「以利亞固然先來，並要復興萬事；,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=192, p_index=36): 2 Thessalonians 1:11 where the genitive pisteos is a gen. of origin), and Paul speaks as a rule not of poiein but of prassein, i.e. of the practice, the systematic doing, of that which is good. The judgment assigns to each individual his eternal destiny, which is absolute in its character either of blessedness or of punishment, though admittedly of degrees within these two states. Only two groups are recognized, those of the condemned and of the saved (Matthew 25:33, 14; John 5:29); no intermediate group with as yet undetermined destiny anywhere appears. The degree of guilt is fixed according to the knowledge of the Divine will possessed in life (Matthew 10:15; 11:20-24; Luke 10:12-15; 12:47, 48; John 15:22, 24; Romans 2:12; 2 Peter 2:20-22). The uniform representation is that the judgment …"
Matt 17:20,Matt,17,20,20,"And Jesus said unto them, Because of your unbelief: for verily I say unto you, If ye have faith as a grain of mustard seed, ye shall say unto this mountain, Remove hence to yonder place; and it shall remove; and nothing shall be impossible unto you.",耶穌說：「是因你們的信心小。我實在告訴你們，你們若有信心，像一粒芥菜種，就是對這座山說：『你從這邊挪到那邊。』它也必挪去；並且你們沒有一件不能作的事了。,1,1,https://www.biblicaltheology.org/omnipotence.pdf,"- omnipotence (para_id=441, p_index=2): impotent idols (1 Samuel 17:26, 36; 2 Kings 19:4, 16; Psalm 18:46; Jeremiah 23:36; Daniel 6:20, 26). An anthropomorphic description of the power of God is in the figures of “hand,” His “arm,” His “finger.” See “God.” 3. Other Modes of Expression: Some of the attributes of Yahweh have an intimate connection with His omnipotence. Under this head especially God’s nature as Spirit and His holiness come under consideration. The representation of God as Spirit in the Old Testament does not primarily refer to the incorporealness of the divine nature, but to its inherent energy. The physical element underlying the conception of Spirit is that of air in motion, and in this at first not the invisibility but the force forms the point of comparison. The opposite of “Spirit” in this sense is “flesh,” w …"
Matt 18:8,Matt,18,8,8,"Wherefore if thy hand or thy foot offend thee, cut them off, and cast them from thee: it is better for thee to enter into life halt or maimed, rather than having two hands or two feet to be cast into everlasting fire.",倘若你一隻手，或是一隻腳，叫你跌倒，就砍下來丟掉。你缺一隻手，或是一隻腳，進入永生，強如有兩手兩腳被丟在永火裏。,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=192, p_index=36): 2 Thessalonians 1:11 where the genitive pisteos is a gen. of origin), and Paul speaks as a rule not of poiein but of prassein, i.e. of the practice, the systematic doing, of that which is good. The judgment assigns to each individual his eternal destiny, which is absolute in its character either of blessedness or of punishment, though admittedly of degrees within these two states. Only two groups are recognized, those of the condemned and of the saved (Matthew 25:33, 14; John 5:29); no intermediate group with as yet undetermined destiny anywhere appears. The degree of guilt is fixed according to the knowledge of the Divine will possessed in life (Matthew 10:15; 11:20-24; Luke 10:12-15; 12:47, 48; John 15:22, 24; Romans 2:12; 2 Peter 2:20-22). The uniform representation is that the judgment …"
